500,67.40409851074219
1000,66.76715087890625
1500,64.74472045898438
2000,64.50320434570312
2500,64.09855651855469
3000,63.881263732910156
3500,62.5052490234375
4000,63.035072326660156
4500,64.00837707519531
5000,63.40953826904297
5500,62.839393615722656
6000,61.81493377685547
6500,62.526344299316406
7000,61.974700927734375
7500,62.61365509033203
8000,61.391578674316406
8500,60.77492141723633
9000,61.187721252441406
9500,62.32598876953125
10000,64.10136413574219
10500,63.98543167114258
11000,65.1655044555664
11500,65.62117767333984
12000,64.73262786865234
12500,64.10310363769531
13000,62.63724899291992
13500,61.7457160949707
14000,64.49092864990234
14500,64.0645980834961
15000,64.82246398925781
15500,64.25241088867188
16000,62.912109375
16500,63.72179412841797
17000,64.78910064697266
17500,62.271156311035156
18000,62.40935134887695
18500,63.52337646484375
19000,64.67906951904297
19500,64.83024597167969
20000,62.92818069458008
20500,63.560997009277344
21000,63.948448181152344
21500,63.98942947387695
22000,64.42582702636719
22500,64.32113647460938
23000,64.81934356689453
23500,62.68180465698242
24000,63.475067138671875
24500,63.47504806518555
25000,64.7796401977539
25500,64.58906555175781
26000,63.53362274169922
26500,61.604957580566406
27000,59.48590850830078
27500,58.97747802734375
28000,60.25175094604492
28500,61.245216369628906
29000,60.395294189453125
29500,59.642494201660156
30000,59.91719436645508
30500,61.55730438232422
31000,61.42133712768555
31500,60.777252197265625
32000,61.4928092956543
32500,63.115478515625
33000,63.56976318359375
33500,61.554725646972656
34000,61.17859649658203
34500,60.630455017089844
35000,59.935630798339844
35500,62.531349182128906
36000,61.50751876831055
36500,61.81499099731445
37000,61.873046875
37500,62.88005828857422
38000,62.902442932128906
38500,61.816490173339844
39000,62.81711959838867
39500,62.8471565246582
40000,64.30884552001953
40500,65.707275390625
41000,66.01884460449219
41500,65.83433532714844
42000,64.96915435791016
42500,63.82532501220703
43000,63.8834228515625
43500,64.91740417480469
44000,63.96075439453125
44500,61.585350036621094
45000,62.1069221496582
45500,60.8230094909668
46000,60.31622314453125
46500,61.86461639404297
47000,60.163848876953125
47500,59.700538635253906
48000,60.236839294433594
48500,59.745826721191406
49000,60.66077423095703
49500,58.3790397644043
50000,58.197898864746094
50500,58.7064208984375
51000,59.32999801635742
51500,60.49152374267578
52000,60.39121627807617
52500,62.271934509277344
53000,61.40094757080078
53500,60.330772399902344
54000,60.43885040283203
54500,60.443572998046875
55000,60.07102584838867
55500,60.46674728393555
56000,61.13740921020508
56500,61.62653732299805
57000,61.186546325683594
57500,59.99528884887695
58000,60.52593231201172
58500,60.97515869140625
59000,61.9536018371582
59500,62.468788146972656
60000,62.771095275878906
60500,62.48155975341797
61000,62.66368865966797
61500,63.98939895629883
62000,63.35121536254883
62500,65.08015441894531
63000,66.01290130615234
63500,64.44075012207031
64000,64.83396911621094
64500,66.04924011230469
65000,65.8320083618164
65500,66.38719177246094
66000,64.62046813964844
66500,63.157203674316406
67000,62.0936279296875
67500,62.00951385498047
68000,62.912010192871094
68500,63.27154541015625
69000,63.601806640625
69500,63.4033088684082
70000,62.679893493652344
70500,60.29369354248047
71000,60.775291442871094
71500,60.9102668762207
72000,61.305206298828125
72500,60.79045486450195
73000,61.261474609375
73500,59.39331817626953
74000,59.34600830078125
74500,61.53200149536133
75000,61.6085205078125
75500,61.65018844604492
76000,62.087242126464844
76500,61.537803649902344
77000,60.76093673706055
77500,61.08805465698242
78000,60.561012268066406
78500,60.74201583862305
79000,61.39726638793945
79500,62.04048538208008
80000,62.313140869140625
80500,61.453636169433594
81000,61.3040771484375
81500,63.079307556152344
82000,63.49409866333008
82500,64.01808166503906
83000,63.87992477416992
83500,64.04093170166016
84000,63.75898361206055
84500,63.774330139160156
85000,65.16886138916016
85500,65.4083023071289
86000,65.07655334472656
86500,65.0257797241211
87000,64.09928131103516
87500,65.26884460449219
88000,64.95845031738281
88500,64.41165924072266
89000,63.15038299560547
89500,62.95869827270508
90000,62.21216583251953
90500,62.21405792236328
91000,62.1965217590332
91500,62.17954635620117
92000,62.25029754638672
92500,62.2540397644043
93000,62.173179626464844
93500,62.18796920776367
94000,62.15382766723633
94500,62.154136657714844
95000,62.11768341064453
95500,62.060791015625
96000,62.1011848449707
96500,62.11094284057617
97000,62.079139709472656
97500,62.11314010620117
98000,62.10014724731445
98500,62.117706298828125
99000,62.185081481933594
99500,62.16310501098633
100000,62.19385528564453
