500,6.176974296569824,3.8324193954467773,8.914254188537598
1000,6.299615859985352,4.155452251434326,9.540499687194824
1500,7.467252731323242,4.616543769836426,10.183374404907227
2000,7.575887680053711,4.741291046142578,11.06061840057373
2500,7.636354923248291,4.7830305099487305,10.275784492492676
3000,7.456350803375244,4.977089881896973,11.060006141662598
3500,8.405369758605957,5.18245267868042,11.298564910888672
4000,8.488126754760742,4.938521385192871,10.995438575744629
4500,7.429567337036133,4.748014450073242,11.510110855102539
5000,7.475343227386475,4.641069412231445,11.222086906433105
5500,7.896897315979004,5.2247419357299805,11.100231170654297
6000,8.160637855529785,5.163670063018799,12.28237247467041
6500,8.416661262512207,5.113210678100586,11.648110389709473
7000,8.442662239074707,5.5123186111450195,12.07099723815918
7500,8.753708839416504,5.3804426193237305,11.617823600769043
8000,9.585463523864746,6.0395965576171875,12.237067222595215
8500,8.948665618896484,5.7893757820129395,13.475805282592773
9000,8.881889343261719,5.452683925628662,12.688715934753418
9500,8.372663497924805,5.009284973144531,12.56254768371582
10000,8.016255378723145,4.77445650100708,11.19102668762207
10500,7.584929466247559,4.793412208557129,11.118613243103027
11000,6.997109889984131,4.6181535720825195,10.494529724121094
11500,7.521544456481934,4.453985691070557,9.939634323120117
12000,7.139609336853027,4.4212188720703125,11.041555404663086
12500,7.460522174835205,4.440396308898926,11.089420318603516
13000,8.1687650680542,5.027957916259766,12.037507057189941
13500,7.972735404968262,5.157357692718506,12.343818664550781
14000,7.129430770874023,4.539241313934326,11.145586967468262
14500,7.295662879943848,4.4027099609375,11.148603439331055
15000,7.339109897613525,4.683745861053467,10.402915000915527
15500,7.230295181274414,4.3696465492248535,11.693008422851562
16000,7.83991813659668,4.526026725769043,11.531505584716797
16500,7.736273765563965,4.981713771820068,10.434233665466309
17000,7.5474066734313965,4.7764692306518555,10.372937202453613
17500,8.198296546936035,5.139364242553711,12.18627643585205
18000,7.973033905029297,5.121103286743164,12.223079681396484
18500,7.1648640632629395,4.493236064910889,12.613225936889648
19000,7.078309059143066,4.391567707061768,11.052970886230469
19500,7.073399066925049,4.366419792175293,11.319344520568848
20000,7.9420976638793945,4.386242389678955,13.062596321105957
20500,7.919033527374268,4.782596111297607,12.127774238586426
21000,7.268531322479248,4.788481712341309,11.062190055847168
21500,7.194582939147949,4.788483142852783,11.465267181396484
22000,7.369339942932129,4.420377731323242,11.227776527404785
22500,7.913773536682129,4.734879016876221,10.104644775390625
23000,7.200542449951172,4.538104057312012,10.696427345275879
23500,8.149065017700195,4.914924621582031,12.133936882019043
24000,7.660335540771484,4.621906757354736,11.97347640991211
24500,7.982941627502441,4.791592597961426,12.147298812866211
25000,7.370945453643799,4.827749252319336,10.639215469360352
25500,7.728057384490967,4.795444011688232,10.8552827835083
26000,7.759871006011963,4.884614944458008,11.694600105285645
26500,8.768208503723145,5.376750469207764,12.646499633789062
27000,9.360201835632324,5.991631984710693,12.789929389953613
27500,9.1223783493042,6.095598220825195,13.8984956741333
28000,9.37294864654541,6.079523086547852,13.307920455932617
28500,8.697784423828125,5.250725269317627,12.482224464416504
29000,9.643162727355957,5.744998931884766,12.858819961547852
29500,9.155172348022461,5.753801345825195,14.36017894744873
30000,8.725658416748047,5.818610191345215,13.968729972839355
30500,8.552860260009766,5.529089450836182,13.22762393951416
